temp,windspeed,rain,HomeTeam,AwayTeam,HTHG,HTAG,HS,AS,HST,AST,HC,HY,AY,HR,AR,League Year,ExpectedBetHomeWin,ExpectedBetDraw,ExpectedBetAwayWin,FinalResult,Goal_Difference,Home_Attack,Home_Midfield,Home_Defence,Home_Overall,Away_Attack,Away_Midfield,Away_Defence,Away_Overall
44.8,12.6,0,Everton,Stoke,1.0,0.0,22.0,4.0,12.0,3.0,9.0,0.0,3.0,0.0,0.0,2013,1.615,3.775,6.3125,2,1.0,78,78,78,78,76,73,73,74
44.8,12.6,0,Newcastle,West Brom,1.0,0.0,14.0,14.0,6.0,1.0,3.0,1.0,2.0,0.0,0.0,2013,2.0374999999999996,3.4,3.825,2,1.0,78,75,76,76,70,74,72,74
44.8,12.6,0,Norwich,Crystal Palace,1.0,0.0,10.0,13.0,3.0,3.0,5.0,1.0,2.0,0.0,0.0,2013,1.965,3.4,4.140000000000001,2,1.0,74,74,74,74,71,72,71,72
44.8,12.6,0,West Ham,Fulham,0.0,0.0,23.0,10.0,12.0,0.0,6.0,3.0,2.0,0.0,0.0,2013,1.9125,3.375,4.4625,2,0.0,76,74,72,74,71,74,72,75
44.0,5.6,0,Chelsea,Southampton,0.0,1.0,16.0,9.0,7.0,1.0,8.0,1.0,4.0,0.0,0.0,2013,1.56,4.075,6.3125,2,0.0,81,82,81,82,76,76,73,75
44.0,5.6,0,Hull,Liverpool,1.0,1.0,12.0,9.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,2013,6.0,3.925,1.615,2,0.0,72,71,71,72,76,79,78,80
44.0,5.6,0,Man City,Swansea,1.0,0.0,22.0,9.0,7.0,4.0,5.0,1.0,0.0,0.0,0.0,2013,1.2825,5.625,11.875,2,1.0,84,83,81,82,79,74,75,76
44.0,5.6,0,Tottenham,Man United,1.0,1.0,10.0,8.0,4.0,3.0,7.0,1.0,3.0,0.0,0.0,2013,2.75,3.325,2.6325000000000003,1,0.0,77,80,78,80,85,79,80,82
43.8,10.0,0,Crystal Palace,West Ham,1.0,0.0,10.0,11.0,5.0,2.0,3.0,1.0,2.0,0.0,0.0,2013,3.0875,3.2249999999999996,2.425,2,1.0,71,72,71,72,76,74,72,74
43.4,9.0,0,Arsenal,Hull,1.0,0.0,20.0,7.0,7.0,2.0,11.0,0.0,0.0,0.0,0.0,2013,1.2,6.875,14.875,2,1.0,79,81,80,80,72,71,71,72
43.4,9.0,0,Fulham,Tottenham,0.0,0.0,16.0,18.0,6.0,5.0,9.0,2.0,1.0,0.0,0.0,2013,5.45,3.75,1.68,0,0.0,71,74,72,75,77,80,78,80
43.4,9.0,0,Liverpool,Norwich,3.0,0.0,28.0,14.0,12.0,5.0,4.0,3.0,1.0,0.0,0.0,2013,1.2725,5.8125,11.75,2,3.0,76,79,78,80,74,74,74,74
43.4,9.0,0,Man United,Everton,0.0,0.0,18.0,15.0,6.0,4.0,7.0,2.0,0.0,0.0,0.0,2013,1.7325,3.6625,5.125,0,0.0,85,79,80,82,78,78,78,78
43.4,9.0,0,Southampton,Aston Villa,0.0,1.0,21.0,6.0,9.0,3.0,8.0,3.0,2.0,0.0,0.0,2013,1.6749999999999998,3.8,5.4375,0,0.0,76,76,73,75,72,71,74,74
43.4,9.0,0,Stoke,Cardiff,0.0,0.0,17.0,14.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,2013,2.0625,3.3125,3.875,1,0.0,76,73,73,74,72,70,73,72
43.4,9.0,0,Sunderland,Chelsea,1.0,2.0,12.0,19.0,3.0,5.0,6.0,4.0,3.0,0.0,0.0,2013,6.375,4.157500000000001,1.5375,0,0.0,74,73,73,74,81,82,81,82
43.4,9.0,0,Swansea,Newcastle,1.0,0.0,13.0,14.0,5.0,3.0,5.0,0.0,2.0,0.0,0.0,2013,2.1500000000000004,3.475,3.425,2,1.0,79,74,75,76,78,75,76,76
43.4,9.0,0,West Brom,Man City,0.0,2.0,12.0,15.0,1.0,5.0,3.0,1.0,1.0,0.0,0.0,2013,5.75,4.0,1.6150000000000002,0,0.0,70,74,72,74,84,83,81,82
45.8,10.6,0,Crystal Palace,Cardiff,1.0,0.0,19.0,10.0,5.0,2.0,8.0,0.0,0.0,0.0,0.0,2013,2.7375,3.2,2.7375,2,1.0,71,72,71,72,72,70,73,72
45.8,10.6,0,Liverpool,West Ham,1.0,0.0,32.0,8.0,9.0,1.0,8.0,0.0,3.0,0.0,1.0,2013,1.2925,5.5625,11.125,2,1.0,76,79,78,80,76,74,72,74
45.8,10.6,0,Man United,Newcastle,0.0,0.0,8.0,9.0,4.0,3.0,4.0,0.0,2.0,0.0,0.0,2013,1.535,4.1575,6.5,0,0.0,85,79,80,82,78,75,76,76
45.8,10.6,0,Southampton,Man City,1.0,1.0,15.0,13.0,4.0,3.0,5.0,0.0,2.0,0.0,0.0,2013,5.05,3.625,1.75,1,0.0,76,76,73,75,84,83,81,82
45.8,10.6,0,Stoke,Chelsea,1.0,1.0,9.0,15.0,3.0,6.0,5.0,4.0,1.0,0.0,0.0,2013,6.25,3.925,1.5899999999999999,2,0.0,76,73,73,74,81,82,81,82
45.8,10.6,0,Sunderland,Tottenham,1.0,1.0,11.0,22.0,4.0,5.0,4.0,2.0,0.0,0.0,0.0,2013,4.29,3.5,1.8975,0,0.0,74,73,73,74,77,80,78,80
45.8,10.6,0,West Brom,Norwich,0.0,1.0,26.0,8.0,12.0,3.0,10.0,1.0,3.0,0.0,0.0,2013,1.795,3.5625,4.8875,0,0.0,70,74,72,74,74,74,74,74
46.8,14.5,0,Arsenal,Everton,0.0,0.0,11.0,12.0,5.0,4.0,3.0,0.0,4.0,0.0,0.0,2013,1.7025000000000001,3.75,5.25,1,0.0,79,81,80,80,78,78,78,78
46.8,14.5,0,Fulham,Aston Villa,2.0,0.0,22.0,10.0,10.0,2.0,4.0,0.0,2.0,0.0,0.0,2013,2.7375,3.2,2.7375,2,2.0,71,74,72,75,72,71,74,74
45.9,9.4,0,Swansea,Hull,0.0,1.0,11.0,9.0,2.0,2.0,12.0,3.0,3.0,0.0,0.0,2013,1.7425,3.6,5.225,1,0.0,79,74,75,76,72,71,71,72
47.3,21.6,1,Cardiff,West Brom,0.0,0.0,11.0,12.0,3.0,2.0,8.0,2.0,1.0,0.0,0.0,2013,2.6574999999999998,3.2375,2.795,2,0.0,72,70,73,72,70,74,72,74
47.3,21.6,1,Chelsea,Crystal Palace,2.0,1.0,16.0,10.0,7.0,5.0,3.0,2.0,1.0,0.0,0.0,2013,1.18,7.1875,18.625,2,1.0,81,82,81,82,71,72,71,72
47.3,21.6,1,Everton,Fulham,1.0,0.0,22.0,16.0,7.0,3.0,12.0,1.0,2.0,0.0,0.0,2013,1.3825000000000003,4.575,9.8125,2,1.0,78,78,78,78,71,74,72,75
47.3,21.6,1,Hull,Stoke,0.0,0.0,13.0,11.0,4.0,2.0,7.0,1.0,0.0,0.0,0.0,2013,2.275,3.1875,3.4499999999999997,1,0.0,72,71,71,72,76,73,73,74
47.3,21.6,1,Man City,Arsenal,2.0,1.0,22.0,12.0,7.0,6.0,8.0,2.0,1.0,0.0,0.0,2013,1.81,3.625,4.6125,2,1.0,84,83,81,82,79,81,80,80
47.3,21.6,1,Newcastle,Southampton,1.0,0.0,16.0,8.0,5.0,3.0,11.0,1.0,2.0,0.0,0.0,2013,2.4125,3.3000000000000003,3.0549999999999997,1,1.0,78,75,76,76,76,76,73,75
47.3,21.6,1,West Ham,Sunderland,0.0,0.0,11.0,19.0,2.0,6.0,2.0,1.0,0.0,0.0,0.0,2013,1.9649999999999999,3.4499999999999997,4.1075,1,0.0,76,74,72,74,74,73,73,74
52.3,20.4,1,Aston Villa,Man United,0.0,2.0,17.0,14.0,6.0,5.0,3.0,4.0,2.0,0.0,0.0,2013,5.3125,3.575,1.7425,0,0.0,72,71,74,74,85,79,80,82
52.3,20.4,1,Norwich,Swansea,1.0,1.0,16.0,10.0,3.0,2.0,8.0,0.0,3.0,0.0,0.0,2013,2.8200000000000003,3.225,2.6500000000000004,1,0.0,74,74,74,74,79,74,75,76
52.3,20.4,1,Tottenham,Liverpool,0.0,2.0,9.0,21.0,0.0,10.0,2.0,3.0,0.0,1.0,0.0,2013,2.5125,3.3,2.9,0,0.0,77,80,78,80,76,79,78,80
51.6,25.7,1,Crystal Palace,Newcastle,0.0,2.0,9.0,13.0,4.0,6.0,3.0,1.0,2.0,0.0,0.0,2013,3.1624999999999996,3.3,2.37,0,0.0,71,72,71,72,78,75,76,76
51.6,25.7,1,Fulham,Man City,0.0,2.0,12.0,17.0,5.0,10.0,4.0,1.0,1.0,0.0,0.0,2013,8.5,5.0,1.3775,0,0.0,71,74,72,75,84,83,81,82
51.6,25.7,1,Liverpool,Cardiff,3.0,0.0,27.0,10.0,7.0,3.0,9.0,2.0,0.0,0.0,0.0,2013,1.21,6.5625,15.25,2,3.0,76,79,78,80,72,70,73,72
51.6,25.7,1,Man United,West Ham,2.0,0.0,21.0,4.0,8.0,1.0,8.0,1.0,4.0,0.0,0.0,2013,1.3575,5.0,9.25,2,2.0,85,79,80,82,76,74,72,74
51.6,25.7,1,Stoke,Aston Villa,0.0,0.0,12.0,14.0,2.0,4.0,6.0,1.0,5.0,0.0,0.0,2013,2.2874999999999996,3.2,3.3875,2,0.0,76,73,73,74,72,71,74,74
51.6,25.7,1,Sunderland,Norwich,0.0,0.0,18.0,14.0,4.0,5.0,6.0,2.0,1.0,1.0,0.0,2013,2.0625,3.4,3.7874999999999996,1,0.0,74,73,73,74,74,74,74,74
51.6,25.7,1,West Brom,Hull,0.0,1.0,14.0,6.0,3.0,3.0,9.0,2.0,1.0,0.0,0.0,2013,1.9325,3.375,4.3575,1,0.0,70,74,72,74,72,71,71,72
47.1,19.4,1,Southampton,Tottenham,1.0,1.0,12.0,13.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,2013,2.5749999999999997,3.2375,2.8875,0,0.0,76,76,73,75,77,80,78,80
47.1,19.4,1,Swansea,Everton,0.0,0.0,13.0,14.0,3.0,6.0,4.0,1.0,0.0,0.0,0.0,2013,3.0,3.2875,2.4375,0,0.0,79,74,75,76,78,78,78,78
48.6,30.3,1,Arsenal,Chelsea,0.0,0.0,7.0,13.0,2.0,4.0,8.0,2.0,1.0,0.0,0.0,2013,2.37,3.3,3.1375,1,0.0,79,81,80,80,81,82,81,82
39.6,22.4,1,Aston Villa,Crystal Palace,0.0,0.0,10.0,12.0,4.0,7.0,7.0,2.0,2.0,0.0,0.0,2013,1.8825,3.425,4.4825,0,0.0,72,71,74,74,71,72,71,72
39.6,22.4,1,Cardiff,Southampton,0.0,3.0,9.0,11.0,0.0,6.0,6.0,1.0,2.0,0.0,0.0,2013,3.2250000000000005,3.2750000000000004,2.3325,0,0.0,72,70,73,72,76,76,73,75
39.6,22.4,1,Chelsea,Swansea,1.0,0.0,19.0,8.0,7.0,1.0,13.0,1.0,0.0,0.0,0.0,2013,1.335,5.1375,9.6875,2,1.0,81,82,81,82,79,74,75,76
39.6,22.4,1,Everton,Sunderland,0.0,1.0,26.0,13.0,9.0,6.0,11.0,1.0,0.0,1.0,0.0,2013,1.37,4.625,8.6875,0,0.0,78,78,78,78,74,73,73,74
39.6,22.4,1,Hull,Man United,2.0,2.0,17.0,13.0,5.0,4.0,6.0,2.0,2.0,0.0,1.0,2013,6.3125,4.0125,1.56,0,0.0,72,71,71,72,85,79,80,82
39.6,22.4,1,Man City,Liverpool,2.0,1.0,20.0,12.0,6.0,5.0,7.0,1.0,3.0,0.0,0.0,2013,1.775,3.925,4.449999999999999,2,1.0,84,83,81,82,76,79,78,80
39.6,22.4,1,Newcastle,Stoke,1.0,1.0,27.0,11.0,8.0,3.0,8.0,1.0,1.0,0.0,2.0,2013,1.775,3.55,4.9875,2,0.0,78,75,76,76,76,73,73,74
39.6,22.4,1,Norwich,Fulham,1.0,1.0,12.0,15.0,3.0,7.0,5.0,3.0,0.0,0.0,0.0,2013,2.0625,3.3875,3.75,0,0.0,74,74,74,74,71,74,72,75
39.6,22.4,1,Tottenham,West Brom,1.0,1.0,20.0,7.0,3.0,4.0,12.0,3.0,2.0,0.0,0.0,2013,1.5275,4.1325,6.625,1,0.0,77,80,78,80,70,74,72,74
39.6,22.4,1,West Ham,Arsenal,0.0,0.0,12.0,29.0,5.0,8.0,0.0,1.0,1.0,0.0,0.0,2013,6.0625,3.8375,1.6075000000000002,0,0.0,76,74,72,74,79,81,80,80
42.4,13.7,0,Aston Villa,Swansea,1.0,1.0,7.0,17.0,3.0,3.0,2.0,3.0,2.0,0.0,0.0,2013,2.8625000000000003,3.2375,2.575,1,0.0,72,71,74,74,79,74,75,76
42.4,13.7,0,Cardiff,Sunderland,1.0,0.0,16.0,21.0,7.0,9.0,6.0,3.0,2.0,0.0,0.0,2013,2.3274999999999997,3.2125000000000004,3.3,1,1.0,72,70,73,72,74,73,73,74
42.4,13.7,0,Hull,Fulham,0.0,0.0,21.0,5.0,13.0,2.0,6.0,0.0,0.0,0.0,0.0,2013,2.05,3.3125000000000004,3.8874999999999997,2,0.0,72,71,71,72,71,74,72,75
42.4,13.7,0,Man City,Crystal Palace,0.0,0.0,23.0,9.0,4.0,4.0,12.0,1.0,1.0,0.0,0.0,2013,1.1225,8.875,24.0,2,0.0,84,83,81,82,71,72,71,72
42.4,13.7,0,Norwich,Man United,0.0,0.0,15.0,7.0,4.0,3.0,8.0,4.0,3.0,0.0,0.0,2013,6.375,4.0375,1.56,0,0.0,74,74,74,74,85,79,80,82
42.4,13.7,0,West Ham,West Brom,1.0,2.0,16.0,22.0,6.0,7.0,6.0,3.0,2.0,0.0,0.0,2013,2.37,3.275,3.1624999999999996,1,0.0,76,74,72,74,70,74,72,74
39.3,13.5,1,Chelsea,Liverpool,2.0,1.0,11.0,8.0,5.0,4.0,4.0,4.0,1.0,0.0,0.0,2013,2.1875,3.375,3.4,2,1.0,81,82,81,82,76,79,78,80
39.3,13.5,1,Everton,Southampton,1.0,0.0,9.0,12.0,4.0,2.0,2.0,2.0,4.0,0.0,0.0,2013,1.8325,3.55,4.5875,2,1.0,78,78,78,78,76,76,73,75
39.3,13.5,1,Newcastle,Arsenal,0.0,0.0,11.0,11.0,3.0,5.0,4.0,0.0,3.0,0.0,0.0,2013,3.8875,3.5,2.0,0,0.0,78,75,76,76,79,81,80,80
39.3,13.5,1,Tottenham,Stoke,1.0,0.0,20.0,2.0,7.0,1.0,6.0,2.0,2.0,0.0,0.0,2013,1.46,4.165000000000001,7.75,2,1.0,77,80,78,80,76,73,73,74
48.5,23.9,1,Arsenal,Cardiff,0.0,0.0,28.0,8.0,6.0,2.0,12.0,1.0,2.0,0.0,0.0,2013,1.2525,5.9375,12.375,2,0.0,79,81,80,80,72,70,73,72
48.5,23.9,1,Crystal Palace,Norwich,1.0,1.0,13.0,8.0,4.0,5.0,9.0,2.0,1.0,0.0,1.0,2013,2.3575,3.175,3.2,1,0.0,71,72,71,72,74,74,74,74
48.5,23.9,1,Fulham,West Ham,1.0,1.0,30.0,11.0,11.0,3.0,12.0,2.0,1.0,0.0,1.0,2013,2.4325,3.275,2.9875,2,0.0,71,74,72,75,76,74,72,74
48.5,23.9,1,Liverpool,Hull,1.0,0.0,17.0,10.0,6.0,0.0,3.0,1.0,2.0,0.0,0.0,2013,1.2674999999999998,5.8125,10.375,2,1.0,76,79,78,80,72,71,71,72
48.5,23.9,1,Man United,Tottenham,0.0,1.0,16.0,9.0,6.0,4.0,13.0,2.0,1.0,0.0,0.0,2013,1.7825,3.75,4.6875,0,0.0,85,79,80,82,77,80,78,80
48.5,23.9,1,Southampton,Chelsea,0.0,0.0,12.0,11.0,2.0,5.0,6.0,4.0,1.0,0.0,0.0,2013,3.75,3.475,2.025,0,0.0,76,76,73,75,81,82,81,82
48.5,23.9,1,Stoke,Everton,0.0,0.0,10.0,16.0,4.0,4.0,2.0,4.0,1.0,0.0,0.0,2013,3.8000000000000003,3.3000000000000003,2.05,1,0.0,76,73,73,74,78,78,78,78
48.5,23.9,1,Sunderland,Aston Villa,0.0,1.0,17.0,13.0,1.0,5.0,10.0,4.0,3.0,0.0,0.0,2013,2.1125,3.3375,3.5875000000000004,0,0.0,74,73,73,74,72,71,74,74
48.5,23.9,1,Swansea,Man City,1.0,1.0,15.0,14.0,4.0,4.0,8.0,2.0,5.0,0.0,0.0,2013,5.25,4.1875,1.6,0,0.0,79,74,75,76,84,83,81,82
48.5,23.9,1,West Brom,Newcastle,0.0,0.0,13.0,9.0,4.0,3.0,3.0,0.0,0.0,0.0,1.0,2013,2.4825,3.3249999999999997,2.87,2,0.0,70,74,72,74,78,75,76,76
44.3,11.5,1,Cardiff,West Ham,0.0,1.0,19.0,10.0,7.0,3.0,8.0,1.0,3.0,0.0,1.0,2013,1.9875,3.4,4.0249999999999995,0,0.0,72,70,73,72,76,74,72,74
44.3,11.5,1,Everton,Norwich,1.0,0.0,23.0,12.0,5.0,3.0,10.0,1.0,2.0,0.0,0.0,2013,1.3900000000000001,4.5825,9.625,2,1.0,78,78,78,78,74,74,74,74
44.3,11.5,1,Fulham,Sunderland,0.0,2.0,17.0,10.0,5.0,6.0,10.0,3.0,3.0,0.0,0.0,2013,2.2,3.25,3.5625,0,0.0,71,74,72,75,74,73,73,74
44.3,11.5,1,Hull,Chelsea,0.0,0.0,10.0,14.0,2.0,5.0,1.0,2.0,1.0,0.0,0.0,2013,6.25,3.85,1.6025,0,0.0,72,71,71,72,81,82,81,82
44.3,11.5,1,Man United,Swansea,0.0,0.0,16.0,13.0,5.0,2.0,3.0,0.0,2.0,0.0,0.0,2013,1.5550000000000002,3.9625000000000004,6.625,2,0.0,85,79,80,82,79,74,75,76
44.3,11.5,1,Southampton,West Brom,0.0,0.0,18.0,4.0,5.0,2.0,4.0,1.0,2.0,0.0,0.0,2013,1.8199999999999998,3.6125,4.5875,2,0.0,76,76,73,75,70,74,72,74
44.3,11.5,1,Tottenham,Crystal Palace,0.0,0.0,10.0,14.0,4.0,2.0,5.0,1.0,2.0,0.0,0.0,2013,1.375,4.6875,9.6875,2,0.0,77,80,78,80,71,72,71,72
40.6,12.3,1,Newcastle,Man City,0.0,1.0,13.0,14.0,5.0,6.0,5.0,4.0,2.0,0.0,0.0,2013,5.2375,3.825,1.6950000000000003,0,0.0,78,75,76,76,84,83,81,82
40.6,12.3,1,Stoke,Liverpool,2.0,2.0,13.0,13.0,4.0,9.0,11.0,1.0,1.0,0.0,0.0,2013,5.75,3.7875,1.6575,0,0.0,76,73,73,74,76,79,78,80
45.5,16.4,1,Aston Villa,Arsenal,0.0,2.0,11.0,8.0,5.0,4.0,3.0,2.0,2.0,0.0,0.0,2013,6.0,3.9749999999999996,1.6025,0,0.0,72,71,74,74,79,81,80,80
48.0,13.7,1,Arsenal,Fulham,0.0,0.0,22.0,8.0,8.0,2.0,4.0,0.0,0.0,0.0,0.0,2013,1.2149999999999999,6.5,14.375,2,0.0,79,81,80,80,71,74,72,75
48.0,13.7,1,Crystal Palace,Stoke,0.0,0.0,12.0,17.0,6.0,2.0,4.0,0.0,2.0,0.0,0.0,2013,2.3075,3.13,3.45,2,0.0,71,72,71,72,76,73,73,74
48.0,13.7,1,Liverpool,Aston Villa,1.0,2.0,14.0,12.0,6.0,3.0,2.0,1.0,4.0,0.0,0.0,2013,1.21,6.8125,13.625,1,0.0,76,79,78,80,72,71,74,74
48.0,13.7,1,Man City,Cardiff,2.0,1.0,24.0,7.0,9.0,6.0,10.0,2.0,0.0,0.0,0.0,2013,1.1349999999999998,8.875,21.625,2,1.0,84,83,81,82,72,70,73,72
48.0,13.7,1,Norwich,Hull,0.0,0.0,25.0,10.0,4.0,0.0,10.0,1.0,2.0,0.0,1.0,2013,2.425,3.1625,3.175,2,0.0,74,74,74,74,72,71,71,72
48.0,13.7,1,Sunderland,Southampton,1.0,2.0,10.0,17.0,5.0,8.0,4.0,2.0,0.0,0.0,0.0,2013,3.0749999999999997,3.2,2.4625,1,0.0,74,73,73,74,76,76,73,75
48.0,13.7,1,West Ham,Newcastle,1.0,2.0,11.0,19.0,2.0,9.0,4.0,0.0,0.0,0.0,0.0,2013,2.9875,3.275,2.4625,0,0.0,76,74,72,74,78,75,76,76
45.1,10.2,1,Chelsea,Man United,2.0,0.0,13.0,10.0,6.0,4.0,5.0,1.0,3.0,0.0,1.0,2013,1.745,3.7375,4.975,2,2.0,81,82,81,82,85,79,80,82
45.1,10.2,1,Swansea,Tottenham,0.0,1.0,13.0,11.0,3.0,5.0,8.0,2.0,1.0,0.0,0.0,2013,3.1624999999999996,3.275,2.3825000000000003,0,0.0,79,74,75,76,77,80,78,80
40.9,3.9,1,West Brom,Everton,0.0,1.0,14.0,13.0,6.0,4.0,4.0,3.0,2.0,0.0,0.0,2013,3.325,3.3125000000000004,2.2625,1,0.0,70,74,72,74,78,78,78,78
44.0,15.1,1,Crystal Palace,Hull,1.0,0.0,13.0,13.0,3.0,4.0,8.0,4.0,0.0,0.0,1.0,2013,2.525,3.0749999999999997,3.0999999999999996,2,1.0,71,72,71,72,72,71,71,72
44.0,15.1,1,Liverpool,Everton,3.0,0.0,20.0,18.0,9.0,4.0,5.0,0.0,3.0,0.0,0.0,2013,1.8199999999999998,3.7,4.4325,2,3.0,76,79,78,80,78,78,78,78
44.0,15.1,1,Man United,Cardiff,1.0,0.0,17.0,7.0,5.0,1.0,5.0,0.0,1.0,0.0,0.0,2013,1.2425,6.0,14.375,2,1.0,85,79,80,82,72,70,73,72
44.0,15.1,1,Norwich,Newcastle,0.0,0.0,9.0,22.0,2.0,3.0,7.0,1.0,1.0,1.0,1.0,2013,2.6375,3.275,2.795,1,0.0,74,74,74,74,78,75,76,76
44.0,15.1,1,Southampton,Arsenal,1.0,0.0,13.0,7.0,5.0,4.0,7.0,1.0,1.0,0.0,1.0,2013,4.1575,3.475,1.9200000000000002,1,1.0,76,76,73,75,79,81,80,80
44.0,15.1,1,Swansea,Fulham,0.0,0.0,14.0,15.0,7.0,4.0,5.0,1.0,1.0,0.0,0.0,2013,1.7375,3.6375,5.125,2,0.0,79,74,75,76,71,74,72,75
40.8,11.5,1,Aston Villa,West Brom,3.0,3.0,10.0,12.0,6.0,4.0,3.0,1.0,3.0,0.0,0.0,2013,2.58,3.2375,2.875,2,0.0,72,71,74,74,70,74,72,74
40.8,11.5,1,Chelsea,West Ham,0.0,0.0,39.0,1.0,9.0,1.0,13.0,1.0,3.0,0.0,0.0,2013,1.195,7.0,16.5,1,0.0,81,82,81,82,76,74,72,74
40.8,11.5,1,Sunderland,Stoke,1.0,0.0,16.0,14.0,6.0,5.0,2.0,2.0,2.0,0.0,1.0,2013,2.0875,3.3249999999999997,3.7624999999999997,2,1.0,74,73,73,74,76,73,73,74
40.8,11.5,1,Tottenham,Man City,0.0,1.0,4.0,24.0,2.0,10.0,3.0,1.0,4.0,1.0,0.0,2013,3.5875,3.65,2.025,0,0.0,77,80,78,80,84,83,81,82
45.7,20.5,1,Cardiff,Norwich,0.0,1.0,14.0,27.0,5.0,6.0,7.0,1.0,4.0,0.0,0.0,2013,2.275,3.2875,3.35,2,0.0,72,70,73,72,74,74,74,74
45.7,20.5,1,Everton,Aston Villa,0.0,1.0,13.0,4.0,6.0,1.0,13.0,1.0,0.0,0.0,0.0,2013,1.5075,4.1850000000000005,7.125,2,0.0,78,78,78,78,72,71,74,74
45.7,20.5,1,Fulham,Southampton,0.0,0.0,8.0,17.0,4.0,5.0,4.0,0.0,3.0,0.0,0.0,2013,3.4250000000000003,3.3499999999999996,2.2,0,0.0,71,74,72,75,76,76,73,75
45.7,20.5,1,Hull,Tottenham,1.0,0.0,9.0,19.0,4.0,3.0,4.0,1.0,1.0,0.0,0.0,2013,3.8875,3.4,2.0375,1,1.0,72,71,71,72,77,80,78,80
45.7,20.5,1,Newcastle,Sunderland,0.0,2.0,28.0,16.0,10.0,5.0,7.0,2.0,2.0,0.0,0.0,2013,1.9125,3.475,4.2575,0,0.0,78,75,76,76,74,73,73,74
45.7,20.5,1,Stoke,Man United,1.0,0.0,13.0,19.0,6.0,4.0,7.0,2.0,2.0,0.0,0.0,2013,6.625,3.85,1.5725000000000002,2,1.0,76,73,73,74,85,79,80,82
45.7,20.5,1,West Ham,Swansea,2.0,0.0,11.0,20.0,4.0,0.0,8.0,1.0,0.0,1.0,0.0,2013,2.8625000000000003,3.2625,2.5725000000000002,2,2.0,76,74,72,74,79,74,75,76
45.8,17.5,1,Arsenal,Crystal Palace,0.0,0.0,11.0,10.0,6.0,2.0,6.0,1.0,2.0,0.0,0.0,2013,1.2149999999999999,6.375,15.125,2,0.0,79,81,80,80,71,72,71,72
45.8,17.5,1,West Brom,Liverpool,0.0,1.0,12.0,12.0,4.0,3.0,3.0,4.0,2.0,0.0,0.0,2013,5.625,3.8325,1.6400000000000001,1,0.0,70,74,72,74,76,79,78,80
43.8,15.9,0,Man City,Chelsea,0.0,1.0,25.0,18.0,3.0,6.0,12.0,3.0,3.0,0.0,0.0,2013,1.8425,3.65,4.375,0,0.0,84,83,81,82,81,82,81,82
46.5,24.9,1,Aston Villa,West Ham,0.0,0.0,16.0,10.0,1.0,2.0,8.0,0.0,2.0,0.0,0.0,2013,2.1,3.325,3.7375,0,0.0,72,71,74,74,76,74,72,74
46.5,24.9,1,Chelsea,Newcastle,2.0,0.0,18.0,12.0,8.0,6.0,6.0,0.0,3.0,0.0,0.0,2013,1.25,5.75,14.25,2,2.0,81,82,81,82,78,75,76,76
46.5,24.9,1,Crystal Palace,West Brom,2.0,0.0,10.0,16.0,6.0,6.0,4.0,0.0,3.0,0.0,0.0,2013,2.58,3.2,2.9124999999999996,2,2.0,71,72,71,72,70,74,72,74
46.5,24.9,1,Liverpool,Arsenal,4.0,0.0,22.0,11.0,12.0,6.0,6.0,1.0,2.0,0.0,0.0,2013,2.1750000000000003,3.4499999999999997,3.3875,2,4.0,76,79,78,80,79,81,80,80
46.5,24.9,1,Norwich,Man City,0.0,0.0,7.0,15.0,2.0,2.0,4.0,2.0,1.0,0.0,0.0,2013,9.25,5.145,1.3475000000000001,1,0.0,74,74,74,74,84,83,81,82
46.5,24.9,1,Southampton,Stoke,2.0,2.0,17.0,5.0,5.0,4.0,7.0,0.0,4.0,0.0,0.0,2013,1.5375,3.9749999999999996,7.0625,1,0.0,76,76,73,75,76,73,73,74
46.5,24.9,1,Sunderland,Hull,0.0,1.0,7.0,25.0,3.0,9.0,2.0,1.0,3.0,1.0,0.0,2013,2.1375,3.2249999999999996,3.7625,0,0.0,74,73,73,74,72,71,71,72
46.5,24.9,1,Swansea,Cardiff,0.0,0.0,17.0,7.0,6.0,1.0,5.0,1.0,1.0,0.0,0.0,2013,1.84,3.525,4.6375,2,0.0,79,74,75,76,72,70,73,72
44.7,23.7,1,Man United,Fulham,0.0,1.0,31.0,6.0,9.0,3.0,10.0,0.0,0.0,0.0,0.0,2013,1.21,6.3125,17.25,1,0.0,85,79,80,82,71,74,72,75
44.7,23.7,1,Tottenham,Everton,0.0,0.0,8.0,11.0,2.0,3.0,9.0,1.0,0.0,0.0,0.0,2013,2.1125000000000003,3.325,3.675,2,0.0,77,80,78,80,78,78,78,78
42.2,23.3,1,Cardiff,Aston Villa,0.0,0.0,12.0,18.0,3.0,6.0,7.0,0.0,0.0,0.0,0.0,2013,2.5125,3.275,2.9250000000000003,1,0.0,72,70,73,72,72,71,74,74
42.2,23.3,1,Hull,Southampton,0.0,0.0,12.0,16.0,4.0,7.0,2.0,0.0,3.0,0.0,0.0,2013,2.8824999999999994,3.2,2.5999999999999996,0,0.0,72,71,71,72,76,76,73,75
